airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2019-03-23,1500 - 1600,10,54,17,62,12,62,855,297,38,16,5,0,0,38,1249,7,14
ORD,Terminal 5,2019-03-23,1600 - 1700,13,41,20,45,13,45,486,224,19,0,0,0,0,27,756,4,10
ORD,Terminal 5,2019-03-23,1700 - 1800,9,33,8,32,9,33,1655,375,15,0,0,0,0,53,2098,9,22
ORD,Terminal 5,2019-03-23,1800 - 1900,7,26,7,17,7,26,1964,77,0,0,0,0,0,52,2093,13,16
ORD,Terminal 5,2019-03-23,1900 - 2000,9,37,8,31,9,37,1536,258,9,0,0,0,0,44,1847,11,15
ORD,Terminal 5,2019-03-23,2000 - 2100,11,34,11,26,11,34,806,316,8,0,0,0,0,33,1163,7,9
ORD,Terminal 5,2019-03-23,2100 - 2200,16,44,22,47,18,47,405,371,135,7,0,0,0,41,959,4,10
ORD,Terminal 5,2019-03-23,2200 - 2300,10,35,16,36,11,36,357,108,18,0,0,0,0,14,497,3,8
ORD,Terminal 5,2019-03-23,2300 - 0000,9,43,25,47,12,47,250,34,34,3,0,0,0,10,331,2,7
ORD,Terminal 5,2019-03-24,0000 - 0100,12,33,22,33,13,33,109,22,14,0,0,0,0,8,153,1,4
ORD,Terminal 5,2019-03-24,0100 - 0200,7,28,14,36,10,36,203,57,8,0,0,0,0,9,277,2,11
ORD,Terminal 5,2019-03-24,0200 - 0300,5,23,12,29,7,29,112,28,0,0,0,0,0,5,145,1,4
ORD,Terminal 5,2019-03-24,0400 - 0500,5,19,0,1,4,19,140,1,0,0,0,0,0,5,146,1,3
ORD,Terminal 5,2019-03-24,0500 - 0600,4,28,10,27,5,28,255,18,0,0,0,0,0,12,285,2,3
ORD,Terminal 5,2019-03-24,0600 - 0700,7,29,10,30,9,30,323,76,0,0,0,0,0,13,412,2,10
ORD,Terminal 5,2019-03-24,0800 - 0900,3,29,10,29,8,29,285,85,0,0,0,0,0,11,381,2,9
ORD,Terminal 5,2019-03-24,0900 - 1000,8,22,9,22,9,22,437,74,0,0,0,0,0,13,524,3,9
ORD,Terminal 5,2019-03-24,1000 - 1100,3,8,5,11,3,11,38,0,0,0,0,0,0,1,39,1,6
ORD,Terminal 5,2019-03-24,1100 - 1200,5,16,9,16,5,16,151,6,0,0,0,0,0,2,159,1,9
ORD,Terminal 5,2019-03-24,1200 - 1300,7,28,14,33,10,33,1038,283,15,0,0,0,0,37,1373,6,22
ORD,Terminal 5,2019-03-24,1300 - 1400,7,32,10,32,8,32,927,165,7,0,0,0,0,47,1146,5,21
ORD,Terminal 5,2019-03-24,1400 - 1500,9,39,8,49,9,49,1447,229,11,1,0,0,0,49,1737,8,26
ORD,Terminal 5,2019-03-24,1500 - 1600,12,102,26,117,17,117,1319,611,118,20,65,66,0,84,2283,10,24
ORD,Terminal 5,2019-03-24,1600 - 1700,11,46,13,37,12,46,1469,570,62,2,0,0,0,72,2175,9,19
ORD,Terminal 5,2019-03-24,1700 - 1800,6,26,10,38,8,38,1473,225,16,0,0,0,0,50,1764,8,19
ORD,Terminal 5,2019-03-24,1800 - 1900,9,25,13,25,9,25,1231,195,0,0,0,0,0,30,1456,9,13
ORD,Terminal 5,2019-03-24,1900 - 2000,15,45,18,40,16,45,666,556,126,0,0,0,0,45,1393,7,12
ORD,Terminal 5,2019-03-24,2000 - 2100,19,42,20,42,19,42,368,440,167,0,0,0,0,27,1002,4,13
ORD,Terminal 5,2019-03-24,2100 - 2200,5,20,10,19,6,20,287,16,0,0,0,0,0,7,310,2,14
ORD,Terminal 5,2019-03-24,2200 - 2300,4,13,7,16,5,16,150,3,0,0,0,0,0,4,157,1,12
ORD,Terminal 5,2019-03-24,2300 - 0000,8,28,13,29,10,29,468,141,0,0,0,0,0,24,633,3,12
ORD,Terminal 5,2019-03-25,0100 - 0200,8,26,14,35,10,35,101,23,7,0,0,0,0,7,138,1,9
ORD,Terminal 5,2019-03-25,0200 - 0300,8,35,16,36,9,36,104,34,7,0,0,0,0,5,150,1,4
ORD,Terminal 5,2019-03-25,0600 - 0700,5,24,12,28,11,28,167,80,0,0,0,0,0,6,253,1,9
ORD,Terminal 5,2019-03-25,0700 - 0800,23,42,28,44,24,44,15,129,34,0,0,0,0,6,184,1,11
ORD,Terminal 5,2019-03-25,0800 - 0900,7,21,12,30,11,30,268,115,0,0,0,0,0,13,396,2,9
ORD,Terminal 5,2019-03-25,0900 - 1000,7,20,9,30,8,30,253,42,0,0,0,0,0,9,304,2,9
ORD,Terminal 5,2019-03-25,1000 - 1100,2,8,6,15,4,15,44,0,0,0,0,0,0,2,46,1,6
ORD,Terminal 5,2019-03-25,1100 - 1200,10,38,20,46,15,46,294,137,65,1,0,0,0,16,513,2,17
ORD,Terminal 5,2019-03-25,1200 - 1300,8,34,13,43,10,43,880,256,23,0,0,0,0,37,1196,6,19
ORD,Terminal 5,2019-03-25,1300 - 1400,8,46,13,48,11,48,753,189,49,4,0,0,0,42,1037,5,21
ORD,Terminal 5,2019-03-25,1400 - 1500,13,80,17,80,14,80,1406,488,145,45,16,0,0,59,2159,10,20
ORD,Terminal 5,2019-03-25,1500 - 1600,16,51,20,61,18,61,836,675,284,46,2,0,0,61,1904,8,19
ORD,Terminal 5,2019-03-25,1600 - 1700,21,84,37,89,25,89,528,663,289,177,78,0,0,66,1801,8,20
ORD,Terminal 5,2019-03-25,1700 - 1800,9,34,13,40,11,40,476,154,20,0,0,0,0,21,671,3,14
ORD,Terminal 5,2019-03-25,1800 - 1900,9,34,10,30,9,34,1252,146,21,0,0,0,0,39,1458,9,12
ORD,Terminal 5,2019-03-25,1900 - 2000,15,41,16,41,16,41,666,606,84,0,0,0,0,45,1401,7,20
ORD,Terminal 5,2019-03-25,2000 - 2100,8,25,11,22,9,25,585,81,0,0,0,0,0,18,684,4,17
ORD,Terminal 5,2019-03-25,2300 - 0000,13,46,17,54,15,54,306,180,31,5,0,0,0,21,543,3,10
ORD,Terminal 5,2019-03-26,0000 - 0100,12,37,23,41,16,41,158,88,38,0,0,0,0,10,294,2,9
ORD,Terminal 5,2019-03-26,0100 - 0200,10,47,19,51,13,51,193,48,13,9,0,0,0,12,275,2,7
ORD,Terminal 5,2019-03-26,0600 - 0700,7,19,11,26,10,26,180,53,0,0,0,0,0,6,239,1,10
ORD,Terminal 5,2019-03-26,0800 - 0900,6,14,7,24,7,24,312,27,0,0,0,0,0,11,350,2,7
ORD,Terminal 5,2019-03-26,0900 - 1000,9,26,9,26,9,26,214,52,0,0,0,0,0,7,273,1,13
ORD,Terminal 5,2019-03-26,1000 - 1100,1,5,2,7,2,7,37,0,0,0,0,0,0,1,38,2,8
ORD,Terminal 5,2019-03-26,1100 - 1200,7,25,13,27,10,27,368,107,0,0,0,0,0,13,488,2,19
ORD,Terminal 5,2019-03-26,1200 - 1300,7,70,15,71,11,71,916,236,40,24,6,0,0,48,1270,6,18
ORD,Terminal 5,2019-03-26,1300 - 1400,9,31,13,49,11,49,533,133,15,5,0,0,0,23,709,4,20
ORD,Terminal 5,2019-03-26,1400 - 1500,14,93,21,93,17,93,1275,779,203,44,27,5,0,76,2409,10,18
ORD,Terminal 5,2019-03-26,1500 - 1600,18,91,34,91,25,91,547,517,148,133,108,4,0,48,1505,8,25
ORD,Terminal 5,2019-03-26,1600 - 1700,12,58,19,58,14,58,741,362,70,18,0,0,0,44,1235,7,20
ORD,Terminal 5,2019-03-26,1700 - 1800,12,33,12,26,12,33,724,344,3,0,0,0,0,31,1102,6,16
ORD,Terminal 5,2019-03-26,1800 - 1900,9,29,11,24,10,29,991,167,0,0,0,0,0,23,1181,7,17
ORD,Terminal 5,2019-03-26,1900 - 2000,9,34,10,35,9,35,747,153,6,0,0,0,0,33,939,5,15
ORD,Terminal 5,2019-03-26,2000 - 2100,10,33,13,33,11,33,543,227,13,0,0,0,0,20,803,4,12
ORD,Terminal 5,2019-03-26,2100 - 2200,9,25,12,30,10,30,381,125,0,0,0,0,0,28,534,2,13
ORD,Terminal 5,2019-03-26,2300 - 0000,12,30,15,29,13,30,210,108,0,0,0,0,0,11,329,2,10
ORD,Terminal 5,2019-03-27,0000 - 0100,7,19,14,25,9,25,110,24,0,0,0,0,0,5,139,1,10
ORD,Terminal 5,2019-03-27,0100 - 0200,18,57,24,65,20,65,114,116,21,18,4,0,0,13,286,2,7
ORD,Terminal 5,2019-03-27,0600 - 0700,6,19,16,32,14,32,139,114,8,0,0,0,0,9,270,1,10
ORD,Terminal 5,2019-03-27,0800 - 0900,18,63,29,84,24,84,260,156,87,77,30,0,0,20,630,3,11
ORD,Terminal 5,2019-03-27,0900 - 1000,8,29,13,35,10,35,209,55,6,0,0,0,0,8,278,2,6
ORD,Terminal 5,2019-03-27,1000 - 1100,3,8,4,9,4,9,28,0,0,0,0,0,0,1,29,1,4
ORD,Terminal 5,2019-03-27,1100 - 1200,9,42,15,44,12,44,515,166,48,0,0,0,0,21,750,3,17
ORD,Terminal 5,2019-03-27,1200 - 1300,11,98,18,98,15,98,470,166,20,15,17,5,0,28,721,3,17
ORD,Terminal 5,2019-03-27,1300 - 1400,7,35,10,35,8,35,844,113,7,0,0,0,0,31,995,5,19
ORD,Terminal 5,2019-03-27,1400 - 1500,12,68,21,76,14,76,1560,711,129,30,24,0,0,82,2536,11,20
ORD,Terminal 5,2019-03-27,1500 - 1600,19,82,32,86,23,86,673,381,235,138,89,0,0,55,1571,7,17
ORD,Terminal 5,2019-03-27,1600 - 1700,18,79,32,82,22,82,507,374,149,72,60,0,0,46,1208,5,18
ORD,Terminal 5,2019-03-27,1700 - 1800,15,82,33,90,18,90,878,486,151,37,68,0,0,51,1671,9,13
ORD,Terminal 5,2019-03-27,1800 - 1900,14,69,24,74,16,74,1017,468,142,62,15,0,0,54,1758,9,19
ORD,Terminal 5,2019-03-27,1900 - 2000,23,59,25,59,24,59,267,529,286,55,0,0,0,32,1169,7,12
ORD,Terminal 5,2019-03-27,2000 - 2100,19,43,29,45,20,45,225,183,158,0,0,0,0,16,582,3,13
ORD,Terminal 5,2019-03-27,2100 - 2200,10,62,22,64,15,64,345,123,0,34,22,0,0,24,548,2,20
ORD,Terminal 5,2019-03-27,2300 - 0000,6,35,12,39,7,39,532,68,12,0,0,0,0,21,633,4,11
ORD,Terminal 5,2019-03-28,0000 - 0100,11,41,19,45,14,45,206,75,30,0,0,0,0,9,320,2,11
ORD,Terminal 5,2019-03-28,0100 - 0200,8,20,13,22,10,22,108,32,0,0,0,0,0,5,145,1,9
ORD,Terminal 5,2019-03-28,0200 - 0300,25,54,33,54,28,54,7,86,29,19,0,0,0,4,145,1,3
ORD,Terminal 5,2019-03-28,0600 - 0700,5,23,12,24,10,24,166,59,0,0,0,0,0,6,231,1,11
ORD,Terminal 5,2019-03-28,0700 - 0800,8,14,8,19,8,19,167,13,0,0,0,0,0,5,185,1,9
ORD,Terminal 5,2019-03-28,0800 - 0900,1,11,6,32,4,32,172,14,1,0,0,0,0,6,193,1,10
ORD,Terminal 5,2019-03-28,0900 - 1000,9,29,11,28,10,29,200,60,0,0,0,0,0,8,268,1,12
ORD,Terminal 5,2019-03-28,1000 - 1100,3,10,5,15,4,15,104,0,0,0,0,0,0,1,105,2,7
ORD,Terminal 5,2019-03-28,1100 - 1200,5,20,12,28,8,28,214,33,0,0,0,0,0,8,255,1,16
ORD,Terminal 5,2019-03-28,1200 - 1300,7,33,13,38,9,38,893,193,22,0,0,0,0,31,1139,6,19
ORD,Terminal 5,2019-03-28,1300 - 1400,12,71,17,83,15,83,645,268,41,28,28,0,0,45,1055,5,14
ORD,Terminal 5,2019-03-28,1400 - 1500,15,64,23,69,17,69,1294,809,285,58,15,0,0,77,2538,11,17
ORD,Terminal 5,2019-03-28,1500 - 1600,20,68,28,74,22,74,482,699,199,79,46,0,0,44,1549,7,16
ORD,Terminal 5,2019-03-28,1600 - 1700,15,51,22,53,17,53,925,796,165,16,0,0,0,52,1954,8,21
ORD,Terminal 5,2019-03-28,1700 - 1800,13,28,18,28,13,28,403,273,0,0,0,0,0,16,692,4,5
ORD,Terminal 5,2019-03-28,1800 - 1900,7,27,13,33,9,33,1017,179,10,0,0,0,0,28,1234,6,15
ORD,Terminal 5,2019-03-28,1900 - 2000,21,74,26,74,22,74,947,523,362,248,18,0,0,68,2166,11,20
ORD,Terminal 5,2019-03-28,2000 - 2100,27,69,34,72,29,72,41,51,112,3,16,0,0,6,229,1,11
ORD,Terminal 5,2019-03-28,2100 - 2200,11,52,22,52,15,52,148,66,16,11,0,0,0,13,254,1,11
ORD,Terminal 5,2019-03-28,2300 - 0000,5,17,7,17,6,17,488,12,0,0,0,0,0,12,512,3,10
ORD,Terminal 5,2019-03-29,0000 - 0100,7,15,10,17,7,17,151,2,0,0,0,0,0,4,157,1,9
ORD,Terminal 5,2019-03-29,0100 - 0200,7,30,9,30,7,30,242,35,0,0,0,0,0,9,286,2,9
ORD,Terminal 5,2019-03-29,0600 - 0700,3,19,12,26,9,26,211,43,0,0,0,0,0,5,259,1,10
ORD,Terminal 5,2019-03-29,0700 - 0800,2,7,4,12,3,12,204,0,0,0,0,0,0,5,209,1,9
ORD,Terminal 5,2019-03-29,0800 - 0900,2,11,4,16,3,16,201,1,0,0,0,0,0,7,209,1,9
ORD,Terminal 5,2019-03-29,0900 - 1000,6,31,6,28,6,31,291,38,2,0,0,0,0,12,343,2,9
ORD,Terminal 5,2019-03-29,1000 - 1100,3,10,4,10,4,10,74,0,0,0,0,0,0,2,76,1,9
ORD,Terminal 5,2019-03-29,1100 - 1200,5,22,11,24,7,24,456,50,0,0,0,0,0,14,520,2,10
ORD,Terminal 5,2019-03-29,1200 - 1300,7,44,14,44,9,44,1142,179,51,0,0,0,0,49,1421,6,24
ORD,Terminal 5,2019-03-29,1300 - 1400,7,29,11,42,8,42,478,57,4,0,0,0,0,16,555,3,17
ORD,Terminal 5,2019-03-29,1400 - 1500,12,91,22,91,14,91,1719,372,201,105,29,2,0,80,2508,10,20
ORD,Terminal 5,2019-03-29,1500 - 1600,11,69,20,70,13,70,1114,467,80,35,10,0,0,55,1761,8,17
ORD,Terminal 5,2019-03-29,1600 - 1700,14,49,15,49,14,49,1261,669,161,7,0,0,0,69,2167,9,18
ORD,Terminal 5,2019-03-29,1700 - 1800,6,28,7,27,7,28,1001,135,0,0,0,0,0,29,1165,5,14
ORD,Terminal 5,2019-03-29,1800 - 1900,8,42,20,52,10,52,1467,261,111,7,0,0,0,50,1896,9,18
ORD,Terminal 5,2019-03-29,1900 - 2000,10,44,17,51,12,51,1144,372,26,8,0,0,0,54,1604,8,19
ORD,Terminal 5,2019-03-29,2000 - 2100,9,33,16,36,10,36,1030,260,16,0,0,0,0,30,1336,6,12
ORD,Terminal 5,2019-03-29,2100 - 2200,9,35,20,42,13,42,206,50,29,0,0,0,0,11,296,1,9
ORD,Terminal 5,2019-03-29,2200 - 2300,8,16,8,15,8,16,153,4,0,0,0,0,0,2,159,1,10
ORD,Terminal 5,2019-03-29,2300 - 0000,9,29,15,30,11,30,238,91,0,0,0,0,0,11,340,2,10
ORD,Terminal 5,2019-03-30,0000 - 0100,5,18,13,28,7,28,125,22,0,0,0,0,0,3,150,1,10
ORD,Terminal 5,2019-03-30,0100 - 0200,6,18,9,18,7,18,276,5,0,0,0,0,0,9,290,2,7
ORD,Terminal 5,2019-03-30,0600 - 0700,7,28,11,29,8,29,626,91,0,0,0,0,0,22,739,4,13
ORD,Terminal 5,2019-03-30,0700 - 0800,22,41,26,42,23,42,32,169,33,0,0,0,0,7,241,1,10
ORD,Terminal 5,2019-03-30,0800 - 0900,4,23,9,27,7,27,407,38,0,0,0,0,0,13,458,2,10
ORD,Terminal 5,2019-03-30,0900 - 1000,9,24,10,32,9,32,418,82,4,0,0,0,0,15,519,3,7
ORD,Terminal 5,2019-03-30,1000 - 1100,6,16,11,17,8,17,69,6,0,0,0,0,0,2,77,1,7
ORD,Terminal 5,2019-03-30,1100 - 1200,1,12,7,17,4,17,255,7,0,0,0,0,0,8,270,1,12
ORD,Terminal 5,2019-03-30,1200 - 1300,7,27,10,27,8,27,1021,158,0,0,0,0,0,28,1207,5,18
ORD,Terminal 5,2019-03-30,1300 - 1400,7,32,12,40,9,40,1326,240,22,0,0,0,0,55,1643,7,20
ORD,Terminal 5,2019-03-30,1400 - 1500,10,41,10,38,10,41,1629,454,10,0,0,0,0,54,2147,10,22
ORD,Terminal 5,2019-03-30,1500 - 1600,12,64,20,64,14,64,1422,549,206,45,6,0,0,84,2312,10,20
ORD,Terminal 5,2019-03-30,1600 - 1700,10,42,14,48,11,48,2204,478,32,4,0,0,0,83,2801,12,23
ORD,Terminal 5,2019-03-30,1700 - 1800,7,20,6,22,7,22,1036,66,0,0,0,0,0,30,1132,5,21
ORD,Terminal 5,2019-03-30,1800 - 1900,7,22,7,15,7,22,1593,91,0,0,0,0,0,36,1720,10,15
ORD,Terminal 5,2019-03-30,1900 - 2000,17,55,21,59,18,59,1077,502,458,65,0,0,0,60,2162,12,11
ORD,Terminal 5,2019-03-30,2000 - 2100,32,59,35,58,32,59,291,252,1048,229,0,0,0,42,1862,10,15
ORD,Terminal 5,2019-03-30,2100 - 2200,9,20,8,19,9,20,644,127,0,0,0,0,0,24,795,4,15
ORD,Terminal 5,2019-03-30,2200 - 2300,15,26,16,25,15,26,141,179,0,0,0,0,0,9,329,2,13
ORD,Terminal 5,2019-03-30,2300 - 0000,7,28,13,33,8,33,583,92,6,0,0,0,0,15,696,4,14
ORD,Terminal 5,2019-03-31,0000 - 0100,16,28,17,28,16,28,98,90,0,0,0,0,0,5,193,1,10
ORD,Terminal 5,2019-03-31,0100 - 0200,6,19,11,19,7,19,136,7,0,0,0,0,0,7,150,1,10
ORD,Terminal 5,2019-03-31,0500 - 0600,4,12,5,12,4,12,293,0,0,0,0,0,0,5,298,2,4
ORD,Terminal 5,2019-03-31,0600 - 0700,5,18,8,20,7,20,235,24,0,0,0,0,0,7,266,1,12
ORD,Terminal 5,2019-03-31,0800 - 0900,7,28,9,29,8,29,524,98,0,0,0,0,0,15,637,3,11
ORD,Terminal 5,2019-03-31,0900 - 1000,5,16,6,16,5,16,331,3,0,0,0,0,0,8,342,2,11
ORD,Terminal 5,2019-03-31,1000 - 1100,5,16,5,14,5,16,579,3,0,0,0,0,0,16,598,4,11
ORD,Terminal 5,2019-03-31,1100 - 1200,9,23,11,23,10,23,313,48,0,0,0,0,0,7,368,2,12
ORD,Terminal 5,2019-03-31,1200 - 1300,8,28,11,35,9,35,1598,298,15,0,0,0,0,66,1977,8,18
ORD,Terminal 5,2019-03-31,1300 - 1400,12,65,19,68,15,68,1254,677,114,64,8,0,0,65,2182,9,23
ORD,Terminal 5,2019-03-31,1400 - 1500,9,26,10,27,9,27,1954,331,0,0,0,0,0,69,2354,10,22
ORD,Terminal 5,2019-03-31,1500 - 1600,20,46,21,45,20,46,682,654,438,4,0,0,0,62,1840,7,21
ORD,Terminal 5,2019-03-31,1600 - 1700,7,25,9,28,7,28,1145,213,0,0,0,0,0,33,1391,6,18
ORD,Terminal 5,2019-03-31,1700 - 1800,10,24,7,26,10,26,583,134,0,0,0,0,0,19,736,4,11
ORD,Terminal 5,2019-03-31,1800 - 1900,9,34,8,27,9,34,2484,419,14,0,0,0,0,96,3013,13,15
ORD,Terminal 5,2019-03-31,1900 - 2000,14,43,15,43,14,43,1065,584,146,0,0,0,0,43,1838,9,15
ORD,Terminal 5,2019-03-31,2000 - 2100,10,26,11,26,10,26,847,265,0,0,0,0,0,27,1139,4,19
ORD,Terminal 5,2019-03-31,2100 - 2200,9,18,12,12,9,18,148,12,0,0,0,0,0,0,160,1,3
ORD,Terminal 5,2019-03-31,2200 - 2300,3,12,8,12,3,12,180,0,0,0,0,0,0,1,181,1,11
ORD,Terminal 5,2019-03-31,2300 - 0000,5,15,7,15,6,15,287,0,0,0,0,0,0,8,295,2,13
ORD,Terminal 5,2019-04-01,0000 - 0100,9,16,9,19,9,19,306,19,0,0,0,0,0,17,342,2,14
ORD,Terminal 5,2019-04-01,0100 - 0200,11,24,16,24,12,24,110,36,0,0,0,0,0,4,150,1,5
ORD,Terminal 5,2019-04-01,0200 - 0300,5,18,7,18,6,18,176,6,0,0,0,0,0,5,187,1,6
ORD,Terminal 5,2019-04-01,0600 - 0700,8,22,13,30,12,30,185,80,0,0,0,0,0,6,271,1,8
ORD,Terminal 5,2019-04-01,0800 - 0900,15,38,13,38,14,38,252,186,16,0,0,0,0,14,468,2,11
ORD,Terminal 5,2019-04-01,0900 - 1000,6,22,8,25,7,25,406,56,0,0,0,0,0,8,470,2,11
ORD,Terminal 5,2019-04-01,1000 - 1100,2,16,6,17,4,17,269,3,0,0,0,0,0,8,280,2,6
ORD,Terminal 5,2019-04-01,1100 - 1200,6,19,8,19,7,19,312,18,0,0,0,0,0,8,338,2,7
ORD,Terminal 5,2019-04-01,1200 - 1300,9,36,12,36,10,36,1299,361,21,0,0,0,0,54,1735,8,16
ORD,Terminal 5,2019-04-01,1300 - 1400,12,86,23,89,17,89,1259,557,240,74,78,0,0,89,2297,8,21
ORD,Terminal 5,2019-04-01,1400 - 1500,13,51,22,68,15,68,1089,545,167,11,9,0,0,69,1890,8,18
ORD,Terminal 5,2019-04-01,1500 - 1600,15,61,18,62,16,62,1221,683,209,70,3,0,0,70,2256,8,22
ORD,Terminal 5,2019-04-01,1600 - 1700,17,45,26,74,19,74,585,507,198,6,14,0,0,34,1344,7,16
ORD,Terminal 5,2019-04-01,1700 - 1800,8,30,10,30,8,30,1250,190,0,0,0,0,0,41,1481,7,13
ORD,Terminal 5,2019-04-01,1800 - 1900,10,32,8,24,9,32,1645,240,4,0,0,0,0,56,1945,9,22
ORD,Terminal 5,2019-04-01,1900 - 2000,12,43,14,43,12,43,1236,420,98,0,0,0,0,57,1811,8,18
ORD,Terminal 5,2019-04-01,2000 - 2100,15,32,14,32,14,32,428,336,6,0,0,0,0,29,799,3,17
ORD,Terminal 5,2019-04-01,2100 - 2200,7,16,12,12,7,16,174,7,0,0,0,0,0,6,187,1,5
ORD,Terminal 5,2019-04-01,2300 - 0000,11,25,13,25,11,25,207,96,0,0,0,0,0,5,308,2,11
ORD,Terminal 5,2019-04-02,0000 - 0100,14,39,16,39,14,39,205,125,14,0,0,0,0,20,364,2,13
ORD,Terminal 5,2019-04-02,0100 - 0200,16,37,23,39,17,39,198,236,44,0,0,0,0,15,493,3,12
ORD,Terminal 5,2019-04-02,0600 - 0700,7,20,10,24,9,24,218,50,0,0,0,0,0,7,275,1,10
ORD,Terminal 5,2019-04-02,0800 - 0900,5,15,6,22,6,22,388,26,0,0,0,0,0,18,432,2,10
ORD,Terminal 5,2019-04-02,0900 - 1000,7,29,9,28,8,29,237,48,0,0,0,0,0,9,294,2,7
ORD,Terminal 5,2019-04-02,1000 - 1100,4,17,10,24,7,24,421,66,0,0,0,0,0,10,497,3,10
ORD,Terminal 5,2019-04-02,1100 - 1200,12,34,15,38,13,38,414,258,29,0,0,0,0,21,722,3,16
ORD,Terminal 5,2019-04-02,1200 - 1300,9,88,14,96,11,96,823,301,21,15,9,2,0,45,1216,6,23
ORD,Terminal 5,2019-04-02,1300 - 1400,12,68,20,71,16,71,1075,389,174,51,28,0,0,60,1777,8,23
ORD,Terminal 5,2019-04-02,1400 - 1500,16,113,27,112,20,113,1109,529,231,118,91,22,0,62,2162,10,22
ORD,Terminal 5,2019-04-02,1500 - 1600,11,52,24,60,15,60,967,310,108,77,0,0,0,48,1510,7,21
ORD,Terminal 5,2019-04-02,1600 - 1700,13,58,24,60,16,60,729,357,66,59,0,0,0,52,1263,6,23
ORD,Terminal 5,2019-04-02,1700 - 1800,9,47,12,49,10,49,1093,225,34,6,0,0,0,37,1395,7,18
ORD,Terminal 5,2019-04-02,1800 - 1900,13,43,17,44,14,44,498,342,25,0,0,0,0,31,896,4,17
ORD,Terminal 5,2019-04-02,1900 - 2000,11,27,12,27,11,27,1064,360,0,0,0,0,0,35,1459,7,20
ORD,Terminal 5,2019-04-02,2000 - 2100,8,28,12,28,10,28,442,101,0,0,0,0,0,23,566,2,18
ORD,Terminal 5,2019-04-02,2100 - 2200,6,13,8,12,6,13,169,0,0,0,0,0,0,2,171,1,6
ORD,Terminal 5,2019-04-03,0000 - 0100,8,28,14,32,10,32,513,145,3,0,0,0,0,22,683,4,14
ORD,Terminal 5,2019-04-03,0100 - 0200,12,30,16,29,13,30,94,41,0,0,0,0,0,5,140,1,5
ORD,Terminal 5,2019-04-03,0600 - 0700,11,27,15,30,14,30,122,114,0,0,0,0,0,8,244,1,9
ORD,Terminal 5,2019-04-03,0700 - 0800,17,39,23,39,19,39,76,106,16,0,0,0,0,32,230,1,10
ORD,Terminal 5,2019-04-03,0800 - 0900,6,15,7,17,6,17,183,4,0,0,0,0,0,6,193,1,10
ORD,Terminal 5,2019-04-03,0900 - 1000,6,22,7,25,6,25,392,42,0,0,0,0,0,35,469,3,9
ORD,Terminal 5,2019-04-03,1000 - 1100,2,11,7,18,5,18,378,10,0,0,0,0,0,13,401,3,10
ORD,Terminal 5,2019-04-03,1100 - 1200,8,25,14,27,12,27,219,122,0,0,0,0,0,11,352,2,11
ORD,Terminal 5,2019-04-03,1200 - 1300,9,38,15,44,12,44,1008,311,106,0,0,0,0,44,1469,8,17
ORD,Terminal 5,2019-04-03,1300 - 1400,13,79,28,91,19,91,1048,420,190,105,109,1,0,66,1939,9,17
ORD,Terminal 5,2019-04-03,1400 - 1500,10,63,18,61,12,63,978,258,65,17,4,0,0,45,1367,8,15
ORD,Terminal 5,2019-04-03,1500 - 1600,25,107,41,112,33,112,533,540,257,216,229,59,0,71,1905,8,21
ORD,Terminal 5,2019-04-03,1600 - 1700,21,77,36,80,25,80,382,367,249,57,78,0,0,36,1169,6,17
ORD,Terminal 5,2019-04-03,1700 - 1800,14,49,22,54,17,54,719,491,122,34,0,0,0,53,1419,7,16
ORD,Terminal 5,2019-04-03,1800 - 1900,20,61,22,60,20,61,829,422,331,166,1,0,0,66,1815,9,14
ORD,Terminal 5,2019-04-03,1900 - 2000,18,54,32,72,23,72,170,208,99,37,14,0,0,18,546,3,10
ORD,Terminal 5,2019-04-03,2000 - 2100,11,42,18,43,13,43,310,161,34,0,0,0,0,20,525,3,11
ORD,Terminal 5,2019-04-03,2100 - 2200,9,19,13,26,10,26,203,59,0,0,0,0,0,13,275,1,12
ORD,Terminal 5,2019-04-03,2200 - 2300,6,12,7,12,6,12,145,0,0,0,0,0,0,2,147,1,6
ORD,Terminal 5,2019-04-03,2300 - 0000,10,44,17,48,13,48,301,105,41,1,0,0,0,15,463,3,14
ORD,Terminal 5,2019-04-04,0000 - 0100,7,31,13,36,9,36,243,64,5,0,0,0,0,10,322,2,11
ORD,Terminal 5,2019-04-04,0100 - 0200,7,23,12,23,8,23,218,65,0,0,0,0,0,6,289,2,11
ORD,Terminal 5,2019-04-04,0600 - 0700,9,27,14,30,13,30,132,94,0,0,0,0,0,7,233,1,6
ORD,Terminal 5,2019-04-04,0800 - 0900,4,17,8,34,7,34,286,40,7,0,0,0,0,10,343,2,5
ORD,Terminal 5,2019-04-04,0900 - 1000,7,32,14,67,10,67,207,52,4,2,1,0,0,8,274,2,8
ORD,Terminal 5,2019-04-04,1000 - 1100,9,69,26,90,18,90,338,30,15,28,60,0,0,13,484,3,9
ORD,Terminal 5,2019-04-04,1100 - 1200,20,55,35,71,29,71,145,180,223,71,27,0,0,18,664,3,15
