airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2020-01-12,1600 - 1700,19,46,25,52,23,52,64,477,94,18,0,0,0,20,673,3,20
ORD,Terminal 5,2020-01-12,1700 - 1800,11,42,16,43,13,43,998,389,131,0,0,0,0,45,1563,8,26
ORD,Terminal 5,2020-01-12,1800 - 1900,8,24,12,24,9,24,1106,202,0,0,0,0,0,39,1347,9,23
ORD,Terminal 5,2020-01-12,1900 - 2000,12,36,13,38,12,38,1197,611,43,0,0,0,0,53,1904,9,23
ORD,Terminal 5,2020-01-12,2000 - 2100,10,27,12,27,11,27,420,135,0,0,0,0,0,15,570,3,16
ORD,Terminal 5,2020-01-12,2100 - 2200,4,11,5,10,4,11,166,0,0,0,0,0,0,4,170,1,12
ORD,Terminal 5,2020-01-12,2300 - 0000,8,31,11,34,9,34,409,77,4,0,0,0,0,14,504,3,11
ORD,Terminal 5,2020-01-13,0000 - 0100,19,49,18,49,19,49,247,190,112,18,0,0,0,17,584,3,11
ORD,Terminal 5,2020-01-13,0100 - 0200,9,24,12,24,10,24,142,41,0,0,0,0,0,7,190,1,11
ORD,Terminal 5,2020-01-13,0500 - 0600,12,44,15,45,14,45,163,67,32,0,0,0,0,8,270,1,7
ORD,Terminal 5,2020-01-13,0600 - 0700,19,72,27,76,24,76,310,232,122,51,59,0,0,22,796,3,10
ORD,Terminal 5,2020-01-13,0700 - 0800,8,22,14,35,13,35,161,71,15,0,0,0,0,7,254,1,10
ORD,Terminal 5,2020-01-13,0800 - 0900,12,34,15,35,14,35,103,74,19,0,0,0,0,4,200,1,10
ORD,Terminal 5,2020-01-13,0900 - 1000,7,20,8,22,8,22,223,28,0,0,0,0,0,6,257,2,11
ORD,Terminal 5,2020-01-13,1100 - 1200,15,61,34,80,28,80,572,408,304,188,173,0,0,46,1691,7,33
ORD,Terminal 5,2020-01-13,1200 - 1300,5,12,6,12,6,12,119,0,0,0,0,0,0,4,123,1,17
ORD,Terminal 5,2020-01-13,1300 - 1400,9,29,9,35,9,35,1374,276,6,0,0,0,0,48,1704,8,30
ORD,Terminal 5,2020-01-13,1400 - 1500,17,68,21,70,20,70,1192,678,406,162,52,0,0,74,2564,10,31
ORD,Terminal 5,2020-01-13,1500 - 1600,13,62,21,68,17,68,1088,400,226,77,15,0,0,56,1862,8,32
ORD,Terminal 5,2020-01-13,1600 - 1700,12,34,15,35,14,35,404,229,27,0,0,0,0,19,679,4,21
ORD,Terminal 5,2020-01-13,1700 - 1800,12,33,14,33,13,33,775,390,9,0,0,0,0,33,1207,6,26
ORD,Terminal 5,2020-01-13,1800 - 1900,10,27,8,27,9,27,1328,290,0,0,0,0,0,35,1653,10,21
ORD,Terminal 5,2020-01-13,1900 - 2000,10,27,11,31,10,31,542,144,4,0,0,0,0,23,713,3,19
ORD,Terminal 5,2020-01-13,2000 - 2100,12,23,16,25,13,25,224,125,0,0,0,0,0,5,354,2,13
ORD,Terminal 5,2020-01-13,2200 - 2300,12,45,20,46,16,46,283,152,70,2,0,0,0,17,524,3,10
ORD,Terminal 5,2020-01-13,2300 - 0000,12,33,19,36,14,36,214,101,11,0,0,0,0,10,336,2,9
ORD,Terminal 5,2020-01-14,0000 - 0100,5,17,7,17,6,17,304,18,0,0,0,0,0,14,336,2,10
ORD,Terminal 5,2020-01-14,0200 - 0300,10,25,13,26,11,26,152,76,0,0,0,0,0,12,240,1,8
ORD,Terminal 5,2020-01-14,0500 - 0600,12,43,18,43,16,43,137,86,43,0,0,0,0,9,275,1,8
ORD,Terminal 5,2020-01-14,0600 - 0700,12,60,23,61,18,61,306,121,63,49,1,0,0,17,557,2,8
ORD,Terminal 5,2020-01-14,0700 - 0800,3,19,16,40,11,40,157,45,33,0,0,0,0,6,241,1,9
ORD,Terminal 5,2020-01-14,0800 - 0900,6,29,16,33,12,33,165,69,14,0,0,0,0,8,256,1,8
ORD,Terminal 5,2020-01-14,0900 - 1000,4,6,4,9,4,9,29,0,0,0,0,0,0,0,29,1,9
ORD,Terminal 5,2020-01-14,1000 - 1100,6,20,19,54,16,54,157,56,31,16,0,0,0,7,267,1,11
ORD,Terminal 5,2020-01-14,1100 - 1200,14,65,35,73,24,73,427,233,124,136,53,0,0,29,1002,5,23
ORD,Terminal 5,2020-01-14,1200 - 1300,7,27,13,29,12,29,274,138,0,0,0,0,0,9,421,2,27
ORD,Terminal 5,2020-01-14,1300 - 1400,10,34,12,51,11,51,721,202,12,5,0,0,0,44,984,4,28
ORD,Terminal 5,2020-01-14,1400 - 1500,16,55,23,55,19,55,588,443,226,44,0,0,0,48,1349,6,31
ORD,Terminal 5,2020-01-14,1500 - 1600,8,45,15,47,12,47,902,249,95,7,0,0,0,46,1299,7,21
ORD,Terminal 5,2020-01-14,1600 - 1700,8,25,9,24,8,25,685,98,0,0,0,0,0,25,808,4,19
ORD,Terminal 5,2020-01-14,1700 - 1800,11,37,18,43,13,43,407,216,31,0,0,0,0,16,670,4,21
ORD,Terminal 5,2020-01-14,1800 - 1900,10,23,13,28,11,28,762,264,0,0,0,0,0,36,1062,7,21
ORD,Terminal 5,2020-01-14,1900 - 2000,13,37,16,39,14,39,901,633,89,0,0,0,0,50,1673,8,15
ORD,Terminal 5,2020-01-14,2000 - 2100,12,25,15,25,13,25,129,78,0,0,0,0,0,7,214,1,14
ORD,Terminal 5,2020-01-14,2100 - 2200,5,13,8,13,5,13,121,0,0,0,0,0,0,3,124,1,2
ORD,Terminal 5,2020-01-14,2200 - 2300,6,22,10,27,8,27,119,24,0,0,0,0,0,4,147,1,10
ORD,Terminal 5,2020-01-14,2300 - 0000,13,24,16,25,14,25,97,81,0,0,0,0,0,5,183,1,13
ORD,Terminal 5,2020-01-15,0000 - 0100,17,40,16,40,17,40,167,116,45,0,0,0,0,9,337,2,13
ORD,Terminal 5,2020-01-15,0500 - 0600,10,34,20,52,18,52,153,60,38,18,0,0,0,9,278,1,7
ORD,Terminal 5,2020-01-15,0600 - 0700,12,52,29,52,17,52,157,51,33,17,0,0,0,10,268,1,8
ORD,Terminal 5,2020-01-15,0700 - 0800,6,36,16,41,12,41,325,84,50,0,0,0,0,12,471,2,11
ORD,Terminal 5,2020-01-15,0800 - 0900,16,81,38,90,28,90,250,149,46,36,115,0,0,17,613,2,15
ORD,Terminal 5,2020-01-15,0900 - 1000,1,9,12,21,6,21,19,8,0,0,0,0,0,1,28,1,7
ORD,Terminal 5,2020-01-15,1000 - 1100,4,22,25,72,17,72,271,71,32,26,27,0,0,14,441,2,12
ORD,Terminal 5,2020-01-15,1100 - 1200,9,51,30,74,20,74,368,71,102,74,20,0,0,18,653,3,21
ORD,Terminal 5,2020-01-15,1200 - 1300,8,36,15,37,11,37,419,169,39,0,0,0,0,21,648,4,25
ORD,Terminal 5,2020-01-15,1300 - 1400,13,53,16,53,14,53,655,459,30,6,0,0,0,35,1185,6,29
ORD,Terminal 5,2020-01-15,1400 - 1500,18,67,21,67,19,67,555,323,261,50,3,0,0,39,1231,5,31
ORD,Terminal 5,2020-01-15,1500 - 1600,15,42,18,69,16,69,733,331,190,15,10,0,0,47,1326,7,26
ORD,Terminal 5,2020-01-15,1600 - 1700,8,24,14,31,10,31,718,161,9,0,0,0,0,19,907,5,31
ORD,Terminal 5,2020-01-15,1700 - 1800,8,24,12,26,9,26,663,105,0,0,0,0,0,52,820,4,28
ORD,Terminal 5,2020-01-15,1800 - 1900,8,25,8,25,8,25,770,113,0,0,0,0,0,24,907,8,21
ORD,Terminal 5,2020-01-15,1900 - 2000,10,38,14,33,11,38,988,335,12,0,0,0,0,38,1373,8,24
ORD,Terminal 5,2020-01-15,2000 - 2100,12,33,19,35,16,35,133,101,23,0,0,0,0,7,264,1,17
ORD,Terminal 5,2020-01-15,2200 - 2300,8,27,16,30,10,30,182,38,0,0,0,0,0,5,225,1,10
ORD,Terminal 5,2020-01-15,2300 - 0000,12,41,18,39,14,41,349,145,65,0,0,0,0,13,572,4,11
ORD,Terminal 5,2020-01-16,0000 - 0100,7,16,10,17,8,17,135,9,0,0,0,0,0,6,150,1,10
ORD,Terminal 5,2020-01-16,0500 - 0600,10,30,17,44,16,44,138,82,40,0,0,0,0,6,266,1,10
ORD,Terminal 5,2020-01-16,0600 - 0700,14,40,20,40,16,40,154,109,24,0,0,0,0,6,293,1,8
ORD,Terminal 5,2020-01-16,0700 - 0800,7,34,13,38,10,38,342,73,24,0,0,0,0,12,451,2,9
ORD,Terminal 5,2020-01-16,0800 - 0900,5,19,9,22,7,22,236,30,0,0,0,0,0,7,273,1,11
ORD,Terminal 5,2020-01-16,0900 - 1000,0,2,7,18,2,18,32,1,0,0,0,0,0,1,34,1,4
ORD,Terminal 5,2020-01-16,1000 - 1100,9,34,16,40,13,40,360,154,38,0,0,0,0,15,567,3,13
ORD,Terminal 5,2020-01-16,1100 - 1200,8,31,21,43,15,43,259,143,53,0,0,0,0,15,470,2,22
ORD,Terminal 5,2020-01-16,1200 - 1300,4,23,9,23,7,23,811,120,0,0,0,0,0,55,986,6,30
ORD,Terminal 5,2020-01-16,1300 - 1400,11,42,18,46,14,46,391,188,60,2,0,0,0,23,664,4,19
ORD,Terminal 5,2020-01-16,1400 - 1500,9,32,13,39,11,39,734,287,23,0,0,0,0,29,1073,6,21
ORD,Terminal 5,2020-01-16,1500 - 1600,8,37,15,44,10,44,910,272,50,0,0,0,0,44,1276,7,21
ORD,Terminal 5,2020-01-16,1600 - 1700,5,39,13,41,8,41,565,120,10,0,0,0,0,23,718,4,24
ORD,Terminal 5,2020-01-16,1700 - 1800,8,31,11,40,9,40,699,201,7,0,0,0,0,43,950,7,31
ORD,Terminal 5,2020-01-16,1800 - 1900,10,25,12,24,10,25,699,182,0,0,0,0,0,20,901,7,21
ORD,Terminal 5,2020-01-16,1900 - 2000,9,23,12,25,10,25,688,170,0,0,0,0,0,30,888,6,16
ORD,Terminal 5,2020-01-16,2000 - 2100,10,29,16,31,13,31,262,170,3,0,0,0,0,11,446,2,12
ORD,Terminal 5,2020-01-16,2100 - 2200,6,16,10,17,7,17,149,6,0,0,0,0,0,5,160,1,5
ORD,Terminal 5,2020-01-16,2200 - 2300,5,18,13,27,8,27,103,19,0,0,0,0,0,4,126,1,11
ORD,Terminal 5,2020-01-16,2300 - 0000,8,23,10,24,9,24,162,21,0,0,0,0,0,6,189,1,10
ORD,Terminal 5,2020-01-17,0000 - 0100,4,25,9,24,6,25,153,27,0,0,0,0,0,6,186,1,10
ORD,Terminal 5,2020-01-17,0200 - 0300,9,26,12,27,10,27,114,33,0,0,0,0,0,5,152,1,5
ORD,Terminal 5,2020-01-17,0600 - 0700,22,95,45,95,34,95,337,206,146,84,201,29,0,26,1029,4,16
ORD,Terminal 5,2020-01-17,0700 - 0800,12,61,37,63,26,63,113,20,36,48,12,0,0,7,236,1,16
ORD,Terminal 5,2020-01-17,0800 - 0900,6,22,10,22,8,22,218,55,0,0,0,0,0,8,281,1,15
ORD,Terminal 5,2020-01-17,0900 - 1000,2,7,4,11,2,11,64,0,0,0,0,0,0,2,66,1,7
ORD,Terminal 5,2020-01-17,1000 - 1100,5,25,14,30,9,30,329,120,0,0,0,0,0,13,462,2,14
ORD,Terminal 5,2020-01-17,1100 - 1200,9,45,24,49,17,49,496,251,160,16,0,0,0,33,956,4,27
ORD,Terminal 5,2020-01-17,1200 - 1300,4,15,7,18,5,18,311,8,0,0,0,0,0,10,329,3,17
ORD,Terminal 5,2020-01-17,1300 - 1400,6,26,11,26,8,26,1425,251,0,0,0,0,0,56,1732,9,34
ORD,Terminal 5,2020-01-17,1400 - 1500,11,37,16,43,13,43,1094,490,95,0,0,0,0,42,1721,8,27
ORD,Terminal 5,2020-01-17,1500 - 1600,7,25,11,25,9,25,865,125,0,0,0,0,0,19,1009,7,18
ORD,Terminal 5,2020-01-17,1600 - 1700,6,28,7,25,6,28,533,63,0,0,0,0,0,10,606,3,20
ORD,Terminal 5,2020-01-17,1700 - 1800,10,24,15,27,13,27,203,121,0,0,0,0,0,10,334,1,22
ORD,Terminal 5,2020-01-17,1800 - 1900,8,19,10,19,9,19,387,46,0,0,0,0,0,11,444,3,17
ORD,Terminal 5,2020-01-17,1900 - 2000,6,28,5,14,6,28,423,21,0,0,0,0,0,12,456,4,13
ORD,Terminal 5,2020-01-17,2000 - 2100,10,25,13,25,11,25,344,116,0,0,0,0,0,11,471,3,13
ORD,Terminal 5,2020-01-17,2100 - 2200,19,30,27,45,26,45,14,123,61,0,0,0,0,6,204,1,12
ORD,Terminal 5,2020-01-17,2200 - 2300,12,25,13,24,12,25,99,24,0,0,0,0,0,0,123,1,4
ORD,Terminal 5,2020-01-17,2300 - 0000,6,20,9,20,7,20,337,26,0,0,0,0,0,11,374,3,14
ORD,Terminal 5,2020-01-18,0000 - 0100,8,17,9,18,8,18,126,19,0,0,0,0,0,4,149,1,12
ORD,Terminal 5,2020-01-18,0100 - 0200,12,54,20,64,15,64,387,225,42,15,6,0,0,23,698,3,12
ORD,Terminal 5,2020-01-18,0500 - 0600,4,23,17,45,12,45,178,38,28,0,0,0,0,8,252,1,9
ORD,Terminal 5,2020-01-18,0600 - 0700,8,32,20,44,14,44,242,93,59,0,0,0,0,16,410,2,9
ORD,Terminal 5,2020-01-18,0700 - 0800,10,81,43,81,27,81,230,43,51,44,74,0,0,19,461,2,12
ORD,Terminal 5,2020-01-18,0800 - 0900,6,26,25,45,17,45,133,63,69,0,0,0,0,9,274,1,9
ORD,Terminal 5,2020-01-18,0900 - 1000,24,57,35,57,30,57,10,196,71,49,0,0,0,5,331,1,11
ORD,Terminal 5,2020-01-18,1000 - 1100,3,16,16,37,12,37,177,53,29,0,0,0,0,7,266,1,8
ORD,Terminal 5,2020-01-18,1100 - 1200,8,38,37,67,25,67,290,117,62,131,35,0,0,19,654,3,33
ORD,Terminal 5,2020-01-18,1200 - 1300,8,30,15,38,12,38,713,328,33,0,0,0,0,37,1111,6,30
ORD,Terminal 5,2020-01-18,1300 - 1400,7,29,10,27,8,29,863,163,0,0,0,0,0,28,1054,6,28
ORD,Terminal 5,2020-01-18,1400 - 1500,10,38,17,39,13,39,774,355,96,0,0,0,0,33,1258,6,34
ORD,Terminal 5,2020-01-18,1500 - 1600,11,59,19,61,14,61,1098,401,131,49,2,0,0,70,1751,10,21
ORD,Terminal 5,2020-01-18,1600 - 1700,9,42,18,46,11,46,1427,439,58,5,0,0,0,54,1983,12,18
ORD,Terminal 5,2020-01-18,1700 - 1800,10,48,18,50,12,50,1018,311,136,12,0,0,0,46,1523,9,21
ORD,Terminal 5,2020-01-18,1800 - 1900,13,32,13,32,13,32,688,364,3,0,0,0,0,30,1085,8,21
ORD,Terminal 5,2020-01-18,1900 - 2000,9,19,11,20,9,20,702,55,0,0,0,0,0,18,775,6,8
ORD,Terminal 5,2020-01-18,2000 - 2100,8,21,12,28,8,28,690,91,0,0,0,0,0,20,801,6,9
ORD,Terminal 5,2020-01-18,2100 - 2200,12,24,16,24,12,24,286,114,0,0,0,0,0,12,412,3,6
ORD,Terminal 5,2020-01-18,2200 - 2300,14,54,23,62,19,62,253,202,42,43,2,0,0,31,573,3,11
ORD,Terminal 5,2020-01-18,2300 - 0000,15,48,27,48,17,48,160,89,41,8,0,0,0,9,307,2,8
ORD,Terminal 5,2020-01-19,0100 - 0200,12,72,28,90,17,90,256,70,18,2,32,0,0,11,389,3,6
ORD,Terminal 5,2020-01-19,0600 - 0700,7,32,14,37,10,37,119,30,8,0,0,0,0,8,165,1,5
ORD,Terminal 5,2020-01-19,0700 - 0800,19,96,34,96,28,96,308,210,81,77,91,10,0,22,799,3,11
ORD,Terminal 5,2020-01-19,0800 - 0900,6,29,16,34,13,34,170,82,22,0,0,0,0,7,281,1,10
ORD,Terminal 5,2020-01-19,0900 - 1000,5,6,10,16,10,16,22,1,0,0,0,0,0,1,24,1,5
ORD,Terminal 5,2020-01-19,1000 - 1100,13,96,30,98,20,98,213,143,11,10,19,14,0,13,423,2,13
ORD,Terminal 5,2020-01-19,1100 - 1200,9,62,58,102,47,102,251,91,58,58,291,100,0,22,871,3,26
ORD,Terminal 5,2020-01-19,1200 - 1300,8,24,19,40,14,40,422,191,48,0,0,0,0,17,678,4,26
ORD,Terminal 5,2020-01-19,1300 - 1400,11,55,16,55,14,55,953,418,94,23,0,0,0,48,1536,8,21
ORD,Terminal 5,2020-01-19,1400 - 1500,10,39,17,45,13,45,812,356,110,0,0,0,0,46,1324,6,18
ORD,Terminal 5,2020-01-19,1500 - 1600,11,40,16,41,13,41,1215,525,123,0,0,0,0,62,1925,9,24
ORD,Terminal 5,2020-01-19,1600 - 1700,10,25,11,25,10,25,622,210,0,0,0,0,0,20,852,4,29
ORD,Terminal 5,2020-01-19,1700 - 1800,8,35,14,35,9,35,1065,234,22,0,0,0,0,32,1353,7,27
ORD,Terminal 5,2020-01-19,1800 - 1900,11,30,9,27,11,30,1062,431,0,0,0,0,0,49,1542,11,20
ORD,Terminal 5,2020-01-19,1900 - 2000,14,38,15,38,14,38,820,524,78,0,0,0,0,39,1461,7,23
ORD,Terminal 5,2020-01-19,2000 - 2100,5,22,10,23,7,23,277,26,0,0,0,0,0,15,318,2,15
ORD,Terminal 5,2020-01-19,2100 - 2200,8,23,14,23,8,23,278,18,0,0,0,0,0,5,301,2,9
ORD,Terminal 5,2020-01-19,2200 - 2300,5,15,7,15,5,15,127,0,0,0,0,0,0,3,130,1,8
ORD,Terminal 5,2020-01-19,2300 - 0000,7,21,9,21,7,21,222,19,0,0,0,0,0,5,246,2,10
ORD,Terminal 5,2020-01-20,0000 - 0100,7,34,9,31,7,34,438,54,5,0,0,0,0,19,516,3,12
ORD,Terminal 5,2020-01-20,0600 - 0700,8,45,18,70,15,70,410,162,35,22,18,0,0,24,671,3,11
ORD,Terminal 5,2020-01-20,0700 - 0800,11,83,42,87,27,87,417,89,64,56,164,0,0,20,810,3,15
ORD,Terminal 5,2020-01-20,0800 - 0900,7,48,32,53,24,53,114,17,86,47,0,0,0,7,271,1,16
ORD,Terminal 5,2020-01-20,1000 - 1100,11,48,40,96,33,96,392,240,95,44,237,20,0,31,1059,5,27
ORD,Terminal 5,2020-01-20,1100 - 1200,10,53,31,53,19,53,243,72,127,17,0,0,0,14,473,2,17
ORD,Terminal 5,2020-01-20,1200 - 1300,5,39,13,48,9,48,345,74,30,3,0,0,0,17,469,3,22
ORD,Terminal 5,2020-01-20,1300 - 1400,11,37,16,40,13,40,1390,673,125,0,0,0,0,70,2258,10,30
ORD,Terminal 5,2020-01-20,1400 - 1500,11,46,13,52,12,52,1092,312,125,15,0,0,0,43,1587,7,26
ORD,Terminal 5,2020-01-20,1500 - 1600,9,28,12,28,10,28,835,244,0,0,0,0,0,36,1115,6,29
ORD,Terminal 5,2020-01-20,1600 - 1700,7,21,9,23,7,23,1121,127,0,0,0,0,0,27,1275,6,29
ORD,Terminal 5,2020-01-20,1700 - 1800,8,45,11,45,9,45,945,116,26,0,0,0,0,25,1112,6,28
ORD,Terminal 5,2020-01-20,1800 - 1900,10,29,9,25,10,29,1191,360,0,0,0,0,0,27,1578,9,18
ORD,Terminal 5,2020-01-20,1900 - 2000,8,25,8,25,8,25,845,171,0,0,0,0,0,29,1045,5,20
ORD,Terminal 5,2020-01-20,2000 - 2100,6,25,10,25,8,25,182,42,0,0,0,0,0,5,229,1,11
ORD,Terminal 5,2020-01-20,2100 - 2200,2,18,15,31,14,31,95,78,5,0,0,0,0,4,182,1,11
ORD,Terminal 5,2020-01-20,2200 - 2300,7,22,10,23,8,23,130,14,0,0,0,0,0,5,149,1,11
ORD,Terminal 5,2020-01-20,2300 - 0000,6,17,9,17,7,17,342,7,0,0,0,0,0,11,360,2,13
ORD,Terminal 5,2020-01-21,0000 - 0100,8,19,11,19,9,19,156,20,0,0,0,0,0,9,185,1,13
ORD,Terminal 5,2020-01-21,0100 - 0200,7,18,8,18,7,18,169,9,0,0,0,0,0,5,183,1,11
ORD,Terminal 5,2020-01-21,0200 - 0300,4,19,8,20,5,20,137,9,0,0,0,0,0,4,150,1,6
ORD,Terminal 5,2020-01-21,0500 - 0600,9,24,15,40,14,40,163,69,27,0,0,0,0,8,267,1,10
ORD,Terminal 5,2020-01-21,0600 - 0700,16,72,34,86,24,86,133,79,48,25,21,0,0,10,316,1,5
ORD,Terminal 5,2020-01-21,0700 - 0800,7,88,35,95,25,95,288,13,34,35,62,15,0,15,462,2,9
ORD,Terminal 5,2020-01-21,0800 - 0900,7,65,42,76,30,76,129,23,8,41,62,0,0,7,270,1,10
ORD,Terminal 5,2020-01-21,1000 - 1100,7,25,10,36,8,36,191,39,2,0,0,0,0,8,240,2,7
ORD,Terminal 5,2020-01-21,1100 - 1200,12,68,38,101,26,101,334,197,71,34,76,27,0,23,762,4,18
ORD,Terminal 5,2020-01-21,1200 - 1300,11,62,24,66,21,66,301,181,112,60,7,0,0,21,682,3,18
ORD,Terminal 5,2020-01-21,1300 - 1400,10,89,23,106,16,106,604,218,87,19,35,5,0,38,1006,5,18
ORD,Terminal 5,2020-01-21,1400 - 1500,13,107,27,107,19,107,611,252,100,28,57,27,0,43,1118,5,17
ORD,Terminal 5,2020-01-21,1500 - 1600,10,55,26,69,15,69,648,175,51,62,26,0,0,29,991,6,19
ORD,Terminal 5,2020-01-21,1600 - 1700,10,30,17,36,12,36,613,219,33,0,0,0,0,26,891,4,15
ORD,Terminal 5,2020-01-21,1700 - 1800,11,47,19,58,13,58,767,261,76,13,0,0,0,40,1157,7,22
ORD,Terminal 5,2020-01-21,1800 - 1900,10,23,11,23,10,23,757,197,0,0,0,0,0,24,978,6,19
ORD,Terminal 5,2020-01-21,1900 - 2000,11,28,14,28,12,28,451,190,0,0,0,0,0,27,668,3,14
ORD,Terminal 5,2020-01-21,2000 - 2100,7,22,11,25,10,25,177,36,0,0,0,0,0,5,218,1,13
ORD,Terminal 5,2020-01-21,2100 - 2200,7,24,12,12,7,24,154,5,0,0,0,0,0,3,162,1,2
ORD,Terminal 5,2020-01-21,2300 - 0000,9,24,15,28,11,28,221,92,0,0,0,0,0,10,323,2,10
ORD,Terminal 5,2020-01-22,0000 - 0100,6,16,8,16,6,16,295,9,0,0,0,0,0,9,313,2,12
ORD,Terminal 5,2020-01-22,0600 - 0700,14,115,28,126,23,126,385,94,32,19,52,26,7,69,684,3,7
ORD,Terminal 5,2020-01-22,0700 - 0800,16,112,55,112,35,112,256,47,8,39,25,102,0,14,491,2,7
ORD,Terminal 5,2020-01-22,0800 - 0900,10,44,39,92,26,92,142,32,18,5,43,4,0,7,251,1,7
ORD,Terminal 5,2020-01-22,0900 - 1000,1,5,11,30,9,30,27,10,0,0,0,0,0,2,39,1,4
ORD,Terminal 5,2020-01-22,1000 - 1100,5,15,7,16,5,16,129,3,0,0,0,0,0,5,137,1,5
ORD,Terminal 5,2020-01-22,1100 - 1200,11,70,29,80,22,80,308,120,24,33,77,0,0,18,580,4,17
ORD,Terminal 5,2020-01-22,1200 - 1300,6,28,10,28,8,28,414,102,0,0,0,0,0,17,533,3,18
ORD,Terminal 5,2020-01-22,1300 - 1400,14,78,21,78,18,78,936,285,193,87,55,0,0,52,1608,7,26
ORD,Terminal 5,2020-01-22,1400 - 1500,15,62,23,65,18,65,400,211,100,41,11,0,0,27,790,4,15
ORD,Terminal 5,2020-01-22,1500 - 1600,12,53,19,54,14,54,500,248,57,13,0,0,0,35,853,5,16
ORD,Terminal 5,2020-01-22,1600 - 1700,15,40,16,39,16,40,609,413,126,0,0,0,0,34,1182,7,18
ORD,Terminal 5,2020-01-22,1700 - 1800,10,34,19,38,12,38,588,236,28,0,0,0,0,42,894,5,22
ORD,Terminal 5,2020-01-22,1800 - 1900,8,22,11,24,9,24,1005,175,0,0,0,0,0,34,1214,9,17
ORD,Terminal 5,2020-01-22,1900 - 2000,10,22,9,22,10,22,504,83,0,0,0,0,0,19,606,5,11
ORD,Terminal 5,2020-01-22,2000 - 2100,8,23,11,24,9,24,472,91,0,0,0,0,0,19,582,3,15
ORD,Terminal 5,2020-01-22,2200 - 2300,9,31,17,37,12,37,238,69,16,0,0,0,0,19,342,2,11
ORD,Terminal 5,2020-01-22,2300 - 0000,9,28,13,28,10,28,283,70,0,0,0,0,0,8,361,2,10
ORD,Terminal 5,2020-01-23,0000 - 0100,7,18,11,24,9,24,139,28,0,0,0,0,0,3,170,1,11
ORD,Terminal 5,2020-01-23,0100 - 0200,13,38,19,38,15,38,76,47,15,0,0,0,0,4,142,1,4
ORD,Terminal 5,2020-01-23,0500 - 0600,8,26,15,33,13,33,146,99,10,0,0,0,0,7,262,1,10
ORD,Terminal 5,2020-01-23,0600 - 0700,9,20,15,27,11,27,191,64,0,0,0,0,0,7,262,1,6
ORD,Terminal 5,2020-01-23,0700 - 0800,7,29,10,29,9,29,168,35,0,0,0,0,0,4,207,1,6
ORD,Terminal 5,2020-01-23,0800 - 0900,4,25,9,31,7,31,407,59,3,0,0,0,0,14,483,2,8
ORD,Terminal 5,2020-01-23,1000 - 1100,3,15,13,36,11,36,222,60,12,0,0,0,0,9,303,2,7
ORD,Terminal 5,2020-01-23,1100 - 1200,4,31,15,40,9,40,334,73,28,0,0,0,0,12,447,3,12
ORD,Terminal 5,2020-01-23,1200 - 1300,7,29,11,29,9,29,323,75,0,0,0,0,0,15,413,3,13
ORD,Terminal 5,2020-01-23,1300 - 1400,7,41,13,47,10,47,880,168,77,4,0,0,0,92,1221,8,16
ORD,Terminal 5,2020-01-23,1400 - 1500,6,30,11,35,8,35,372,53,11,0,0,0,0,19,455,3,10
ORD,Terminal 5,2020-01-23,1500 - 1600,23,93,45,101,32,101,417,286,252,198,167,20,0,74,1414,8,17
ORD,Terminal 5,2020-01-23,1600 - 1700,25,55,40,70,30,70,192,229,412,122,28,0,0,35,1018,5,18
ORD,Terminal 5,2020-01-23,1700 - 1800,12,37,20,42,15,42,267,143,36,0,0,0,0,15,461,2,18
ORD,Terminal 5,2020-01-23,1800 - 1900,9,25,7,25,9,25,886,198,0,0,0,0,0,29,1113,9,15
ORD,Terminal 5,2020-01-23,1900 - 2000,9,24,10,22,9,24,336,37,0,0,0,0,0,13,386,3,13
ORD,Terminal 5,2020-01-23,2000 - 2100,11,33,15,35,12,35,612,300,21,0,0,0,0,32,965,6,12
ORD,Terminal 5,2020-01-23,2100 - 2200,6,22,12,22,7,22,157,18,0,0,0,0,0,4,179,1,8
ORD,Terminal 5,2020-01-23,2300 - 0000,8,25,11,25,9,25,236,51,0,0,0,0,0,10,297,2,12
ORD,Terminal 5,2020-01-24,0000 - 0100,7,25,11,24,8,25,243,52,0,0,0,0,0,12,307,2,12
ORD,Terminal 5,2020-01-24,0500 - 0600,9,64,26,69,22,69,135,55,10,24,28,0,0,7,259,1,10
ORD,Terminal 5,2020-01-24,0600 - 0700,15,97,27,97,20,97,227,141,66,23,9,7,0,16,489,2,11
ORD,Terminal 5,2020-01-24,0700 - 0800,4,37,20,52,13,52,208,37,48,12,0,0,0,10,315,2,10
ORD,Terminal 5,2020-01-24,0900 - 1000,4,16,6,22,5,22,230,4,0,0,0,0,0,7,241,2,8
ORD,Terminal 5,2020-01-24,1000 - 1100,7,57,19,57,12,57,332,69,22,27,0,0,0,14,464,2,7
ORD,Terminal 5,2020-01-24,1100 - 1200,17,72,37,96,29,96,204,192,46,69,85,7,0,20,623,3,16
ORD,Terminal 5,2020-01-24,1200 - 1300,8,32,13,33,10,33,538,161,17,0,0,0,0,25,741,5,15
